Date,Time,DateTime,Tidal Level Downstream (ft),Tidal Level Outside Tidegate [m],Tidal Level Upstream (ft),Tidal Level Inside Tidegate [m],Water Temperature Outside Tidegate [C],Water Temperature Inside TG [C]
5/30/2022,7:54,5/30/2022 7:54,0.58,0.176783994,,,11.43,52.58
5/30/2022,8:00,5/30/2022 8:00,0.71,0.216407993,,,11.43,52.58
5/30/2022,8:06,5/30/2022 8:06,0.84,0.256031992,,,11.43,52.75
5/30/2022,8:12,5/30/2022 8:12,0.94,0.286511991,,,11.53,52.75
5/30/2022,8:15,5/30/2022 8:15,,,,,,
5/30/2022,8:18,5/30/2022 8:18,1.02,0.31089599,,,11.53,52.75
5/30/2022,8:24,5/30/2022 8:24,1.17,0.356615989,,,11.53,52.75
5/30/2022,8:30,5/30/2022 8:30,1.35,0.411479987,,,11.53,52.75
5/30/2022,8:36,5/30/2022 8:36,1.47,0.448055986,,,11.53,52.93
5/30/2022,8:42,5/30/2022 8:42,1.59,0.484631984,,,11.63,52.93
5/30/2022,8:45,5/30/2022 8:45,,,,,,
5/30/2022,8:48,5/30/2022 8:48,1.67,0.509015984,,,11.63,52.93
5/30/2022,8:54,5/30/2022 8:54,1.79,0.545591983,,,11.63,52.93
5/30/2022,9:00,5/30/2022 9:00,1.91,0.582167981,,,11.63,52.93
5/30/2022,9:06,5/30/2022 9:06,2.03,0.61874398,,,11.63,52.93
5/30/2022,9:12,5/30/2022 9:12,2.12,0.646175979,,,11.63,52.93
5/30/2022,9:15,5/30/2022 9:15,,,,,,
5/30/2022,9:18,5/30/2022 9:18,2.25,0.685799978,,,11.63,52.93
5/30/2022,9:24,5/30/2022 9:24,2.36,0.719327977,,,11.63,52.93
5/30/2022,9:30,5/30/2022 9:30,2.48,0.755903976,,,11.63,52.93
5/30/2022,9:36,5/30/2022 9:36,2.62,0.798575974,,,11.63,52.93
5/30/2022,9:42,5/30/2022 9:42,2.77,0.844295973,,,11.63,52.93
5/30/2022,9:45,5/30/2022 9:45,,,,,,
5/30/2022,9:48,5/30/2022 9:48,2.89,0.880871972,,,11.72,52.93
5/30/2022,9:54,5/30/2022 9:54,3.03,0.92354397,,,11.72,52.93
5/30/2022,10:00,5/30/2022 10:00,3.18,0.969263969,,,11.72,52.93
5/30/2022,10:06,5/30/2022 10:06,3.33,1.014983968,,,11.72,53.1
5/30/2022,10:12,5/30/2022 10:12,3.46,1.054607966,,,11.72,53.1
5/30/2022,10:15,5/30/2022 10:15,,,,,,
5/30/2022,10:18,5/30/2022 10:18,3.61,1.100327965,,,11.72,53.1
5/30/2022,10:24,5/30/2022 10:24,3.75,1.142999963,,,11.72,53.1
5/30/2022,10:30,5/30/2022 10:30,3.85,1.173479962,,,11.72,53.1
5/30/2022,10:36,5/30/2022 10:36,3.95,1.203959961,,,11.72,53.1
5/30/2022,10:42,5/30/2022 10:42,4.08,1.24358396,,,11.72,53.1
5/30/2022,10:45,5/30/2022 10:45,,,,,,
5/30/2022,10:48,5/30/2022 10:48,4.21,1.283207959,,,11.72,53.1
5/30/2022,10:54,5/30/2022 10:54,4.35,1.325879958,,,11.72,53.1
5/30/2022,11:00,5/30/2022 11:00,4.48,1.365503956,,,11.72,53.1
5/30/2022,11:06,5/30/2022 11:06,4.65,1.417319955,,,11.72,53.27
5/30/2022,11:12,5/30/2022 11:12,4.81,1.466087953,,,11.82,53.27
5/30/2022,11:15,5/30/2022 11:15,,,,,,
5/30/2022,11:18,5/30/2022 11:18,4.95,1.508759952,,,11.82,53.27
5/30/2022,11:24,5/30/2022 11:24,5.1,1.55447995,,,11.82,53.27
5/30/2022,11:30,5/30/2022 11:30,5.25,1.600199949,,,11.82,53.27
5/30/2022,11:36,5/30/2022 11:36,5.39,1.642871947,,,11.82,53.45
5/30/2022,11:42,5/30/2022 11:42,5.54,1.688591946,,,11.82,53.45
5/30/2022,11:45,5/30/2022 11:45,,,,,,
5/30/2022,11:48,5/30/2022 11:48,5.68,1.731263945,,,11.92,53.45
5/30/2022,11:54,5/30/2022 11:54,5.82,1.773935943,,,11.92,53.45
5/30/2022,12:00,5/30/2022 12:00,5.95,1.813559942,,,12.01,53.45
5/30/2022,12:06,5/30/2022 12:06,6.11,1.86232794,,,12.01,53.45
5/30/2022,12:12,5/30/2022 12:12,6.24,1.901951939,,,12.01,53.45
5/30/2022,12:15,5/30/2022 12:15,,,,,,
5/30/2022,12:18,5/30/2022 12:18,6.4,1.950719938,,,12.4,53.62
5/30/2022,12:24,5/30/2022 12:24,6.57,2.002535936,,,12.69,53.97
5/30/2022,12:30,5/30/2022 12:30,6.72,2.048255934,,,12.98,54.15
5/30/2022,12:36,5/30/2022 12:36,6.87,2.093975933,,,13.17,54.32
5/30/2022,12:42,5/30/2022 12:42,6.98,2.127503932,,,13.37,54.5
5/30/2022,12:45,5/30/2022 12:45,,,,,,
5/30/2022,12:48,5/30/2022 12:48,7.1,2.164079931,,,13.46,54.84
5/30/2022,12:54,5/30/2022 12:54,7.19,2.19151193,,,13.56,55.19
5/30/2022,13:00,5/30/2022 13:00,7.32,2.231135929,,,13.65,55.54
5/30/2022,13:06,5/30/2022 13:06,7.39,2.252471928,,,13.75,55.71
5/30/2022,13:12,5/30/2022 13:12,7.49,2.282951927,,,13.75,55.88
5/30/2022,13:15,5/30/2022 13:15,,,,,,
5/30/2022,13:18,5/30/2022 13:18,7.59,2.313431926,,,13.85,56.06
5/30/2022,13:24,5/30/2022 13:24,7.69,2.343911925,,,13.94,56.06
5/30/2022,13:30,5/30/2022 13:30,7.8,2.377439924,,,13.94,56.23
5/30/2022,13:36,5/30/2022 13:36,7.87,2.398775923,,,14.04,56.4
5/30/2022,13:42,5/30/2022 13:42,7.95,2.423159922,,,14.13,56.58
5/30/2022,13:45,5/30/2022 13:45,,,,,,
5/30/2022,13:48,5/30/2022 13:48,8.04,2.450591922,,,14.13,56.58
5/30/2022,13:54,5/30/2022 13:54,8.08,2.462783921,,,14.13,56.75
5/30/2022,14:00,5/30/2022 14:00,8.12,2.474975921,,,14.23,56.75
5/30/2022,14:06,5/30/2022 14:06,8.17,2.49021592,,,14.23,56.92
5/30/2022,14:12,5/30/2022 14:12,8.2,2.49935992,,,14.23,56.92
5/30/2022,14:15,5/30/2022 14:15,,,,,,
5/30/2022,14:18,5/30/2022 14:18,8.18,2.49326392,,,14.23,56.92
5/30/2022,14:24,5/30/2022 14:24,8.21,2.50240792,,,14.23,57.1
5/30/2022,14:30,5/30/2022 14:30,8.22,2.50545592,,,14.23,57.1
5/30/2022,14:36,5/30/2022 14:36,8.24,2.51155192,,,14.33,57.27
5/30/2022,14:42,5/30/2022 14:42,8.24,2.51155192,,,14.33,57.27
5/30/2022,14:45,5/30/2022 14:45,,,,,,
5/30/2022,14:48,5/30/2022 14:48,8.25,2.51459992,,,14.33,57.44
5/30/2022,14:54,5/30/2022 14:54,8.23,2.50850392,,,14.33,57.44
5/30/2022,15:00,5/30/2022 15:00,8.18,2.49326392,,,14.33,57.44
5/30/2022,15:06,5/30/2022 15:06,8.14,2.481071921,,,14.33,57.61
5/30/2022,15:12,5/30/2022 15:12,8.05,2.453639921,,,14.33,57.61
5/30/2022,15:15,5/30/2022 15:15,,,,,,
5/30/2022,15:18,5/30/2022 15:18,8.01,2.441447922,,,14.33,57.61
5/30/2022,15:24,5/30/2022 15:24,7.93,2.417063923,,,14.42,57.61
5/30/2022,15:30,5/30/2022 15:30,7.85,2.392679923,,,14.42,57.79
5/30/2022,15:36,5/30/2022 15:36,7.78,2.371343924,,,14.42,57.79
5/30/2022,15:42,5/30/2022 15:42,7.71,2.350007925,,,14.42,57.79
5/30/2022,15:45,5/30/2022 15:45,,,,,,
5/30/2022,15:48,5/30/2022 15:48,7.61,2.319527926,,,14.42,57.79
5/30/2022,15:54,5/30/2022 15:54,7.53,2.295143927,,,14.42,57.96
5/30/2022,16:00,5/30/2022 16:00,7.41,2.258567928,,,14.42,57.96
5/30/2022,16:06,5/30/2022 16:06,7.32,2.231135929,,,14.42,57.96
5/30/2022,16:12,5/30/2022 16:12,7.2,2.19455993,,,14.42,57.96
5/30/2022,16:15,5/30/2022 16:15,,,,,,
5/30/2022,16:18,5/30/2022 16:18,7.1,2.164079931,,,14.42,57.96
5/30/2022,16:24,5/30/2022 16:24,6.98,2.127503932,,,14.42,57.96
5/30/2022,16:30,5/30/2022 16:30,6.86,2.090927933,,,14.42,57.96
5/30/2022,16:36,5/30/2022 16:36,6.75,2.057399934,,,14.42,57.96
5/30/2022,16:42,5/30/2022 16:42,6.66,2.029967935,,,14.42,57.96
5/30/2022,16:45,5/30/2022 16:45,,,,,,
5/30/2022,16:48,5/30/2022 16:48,6.55,1.996439936,,,14.42,57.96
5/30/2022,16:54,5/30/2022 16:54,6.45,1.965959937,,,14.42,57.96
5/30/2022,17:00,5/30/2022 17:00,6.33,1.929383938,,,14.42,57.96
5/30/2022,17:06,5/30/2022 17:06,6.23,1.898903939,,,14.42,57.96
5/30/2022,17:12,5/30/2022 17:12,6.13,1.86842394,,,14.52,57.96
5/30/2022,17:15,5/30/2022 17:15,,,,,,
5/30/2022,17:18,5/30/2022 17:18,6.01,1.831847941,,,14.52,57.96
5/30/2022,17:24,5/30/2022 17:24,5.91,1.801367942,,,14.61,57.96
5/30/2022,17:30,5/30/2022 17:30,5.79,1.764791944,,,14.9,57.96
5/30/2022,17:36,5/30/2022 17:36,5.67,1.728215945,,,15,57.79
5/30/2022,17:42,5/30/2022 17:42,5.52,1.682495946,,,15.09,57.79
5/30/2022,17:45,5/30/2022 17:45,,,,,,
5/30/2022,17:48,5/30/2022 17:48,5.41,1.648967947,,,14.9,57.79
5/30/2022,17:54,5/30/2022 17:54,5.31,1.618487948,,,14.61,57.96
5/30/2022,18:00,5/30/2022 18:00,5.23,1.594103949,,,14.61,57.96
5/30/2022,18:06,5/30/2022 18:06,5.17,1.57581595,,,14.52,57.96
5/30/2022,18:12,5/30/2022 18:12,5.06,1.542287951,,,14.52,57.96
5/30/2022,18:15,5/30/2022 18:15,,,,,,
5/30/2022,18:18,5/30/2022 18:18,4.97,1.514855952,,,14.52,57.96
5/30/2022,18:24,5/30/2022 18:24,4.87,1.484375952,,,14.42,57.79
5/30/2022,18:30,5/30/2022 18:30,4.79,1.459991953,,,14.42,57.79
5/30/2022,18:36,5/30/2022 18:36,4.72,1.438655954,,,14.42,57.79
5/30/2022,18:42,5/30/2022 18:42,4.64,1.414271955,,,14.33,57.79
5/30/2022,18:45,5/30/2022 18:45,,,,,,
5/30/2022,18:48,5/30/2022 18:48,4.57,1.392935955,,,14.33,57.79
5/30/2022,18:54,5/30/2022 18:54,4.52,1.377695956,,,14.23,57.61
5/30/2022,19:00,5/30/2022 19:00,4.5,1.371599956,,,14.23,57.79
5/30/2022,19:06,5/30/2022 19:06,4.51,1.374647956,,,14.23,57.61
5/30/2022,19:12,5/30/2022 19:12,4.5,1.371599956,,,14.13,57.61
5/30/2022,19:15,5/30/2022 19:15,,,,,,
5/30/2022,19:18,5/30/2022 19:18,4.5,1.371599956,,,14.13,57.61
5/30/2022,19:24,5/30/2022 19:24,4.47,1.362455956,,,14.04,57.44
5/30/2022,19:30,5/30/2022 19:30,4.46,1.359407956,,,14.04,57.44
5/30/2022,19:36,5/30/2022 19:36,4.46,1.359407956,,,13.94,57.27
5/30/2022,19:42,5/30/2022 19:42,4.49,1.368551956,,,13.94,57.1
5/30/2022,19:45,5/30/2022 19:45,,,,,,
5/30/2022,19:48,5/30/2022 19:48,4.52,1.377695956,,,13.94,57.1
5/30/2022,19:54,5/30/2022 19:54,4.58,1.395983955,,,13.85,56.92
5/30/2022,20:00,5/30/2022 20:00,4.64,1.414271955,,,14.04,56.92
5/30/2022,20:06,5/30/2022 20:06,4.71,1.435607954,,,14.42,56.92
5/30/2022,20:12,5/30/2022 20:12,4.79,1.459991953,,,14.61,56.92
5/30/2022,20:15,5/30/2022 20:15,,,,,,
5/30/2022,20:18,5/30/2022 20:18,4.86,1.481327953,,,14.8,56.75
5/30/2022,20:24,5/30/2022 20:24,4.95,1.508759952,,,15,56.75
5/30/2022,20:30,5/30/2022 20:30,5.03,1.533143951,,,15,56.75
5/30/2022,20:36,5/30/2022 20:36,5.12,1.56057595,,,15.09,56.75
5/30/2022,20:42,5/30/2022 20:42,5.21,1.588007949,,,15.09,56.75
5/30/2022,20:45,5/30/2022 20:45,,,,,,
5/30/2022,20:48,5/30/2022 20:48,5.3,1.615439948,,,15.19,56.75
5/30/2022,20:54,5/30/2022 20:54,5.41,1.648967947,,,15.09,56.75
5/30/2022,21:00,5/30/2022 21:00,5.54,1.688591946,,,15.09,56.92
5/30/2022,21:06,5/30/2022 21:06,5.67,1.728215945,,,15,57.1
5/30/2022,21:12,5/30/2022 21:12,5.81,1.770887943,,,14.9,57.27
5/30/2022,21:15,5/30/2022 21:15,,,,,,
5/30/2022,21:18,5/30/2022 21:18,5.96,1.816607942,,,14.9,57.44
5/30/2022,21:24,5/30/2022 21:24,6.08,1.853183941,,,14.8,57.79
5/30/2022,21:30,5/30/2022 21:30,6.19,1.88671194,,,14.8,57.96
5/30/2022,21:36,5/30/2022 21:36,6.29,1.917191939,,,14.8,58.13
5/30/2022,21:42,5/30/2022 21:42,6.42,1.956815937,,,14.8,58.13
5/30/2022,21:45,5/30/2022 21:45,,,,,,
5/30/2022,21:48,5/30/2022 21:48,6.56,1.999487936,,,14.8,58.3
5/30/2022,21:54,5/30/2022 21:54,6.68,2.036063935,,,14.8,58.3
5/30/2022,22:00,5/30/2022 22:00,6.82,2.078735933,,,14.8,58.3
5/30/2022,22:06,5/30/2022 22:06,6.95,2.118359932,,,14.9,58.3
5/30/2022,22:12,5/30/2022 22:12,7.1,2.164079931,,,14.9,58.3
5/30/2022,22:15,5/30/2022 22:15,,,,,,
5/30/2022,22:18,5/30/2022 22:18,7.28,2.218943929,,,14.9,58.3
5/30/2022,22:24,5/30/2022 22:24,7.43,2.264663928,,,14.9,58.3
5/30/2022,22:30,5/30/2022 22:30,7.56,2.304287926,,,14.9,58.3
5/30/2022,22:36,5/30/2022 22:36,7.66,2.334767925,,,14.9,58.3
5/30/2022,22:42,5/30/2022 22:42,7.77,2.368295924,,,14.9,58.3
5/30/2022,22:45,5/30/2022 22:45,,,,,,
5/30/2022,22:48,5/30/2022 22:48,7.88,2.401823923,,,14.9,58.3
5/30/2022,22:54,5/30/2022 22:54,8.01,2.441447922,,,14.9,58.3
5/30/2022,23:00,5/30/2022 23:00,8.12,2.474975921,,,14.9,58.48
5/30/2022,23:06,5/30/2022 23:06,8.24,2.51155192,,,14.9,58.48
5/30/2022,23:12,5/30/2022 23:12,8.36,2.548127918,,,15,58.48
5/30/2022,23:15,5/30/2022 23:15,,,,,,
5/30/2022,23:18,5/30/2022 23:18,8.49,2.587751917,,,15,58.48
5/30/2022,23:24,5/30/2022 23:24,8.63,2.630423916,,,15,58.48
5/30/2022,23:30,5/30/2022 23:30,8.77,2.673095914,,,15,58.48
5/30/2022,23:36,5/30/2022 23:36,8.88,2.706623913,,,15,58.48
5/30/2022,23:42,5/30/2022 23:42,8.97,2.734055913,,,15,58.48
5/30/2022,23:45,5/30/2022 23:45,,,,,,
5/30/2022,23:48,5/30/2022 23:48,9.05,2.758439912,,,15,58.48
5/30/2022,23:54,5/30/2022 23:54,9.12,2.779775911,,,15,58.48
5/31/2022,0:00,5/31/2022 0:00,9.21,2.80720791,,,15,58.48
5/31/2022,0:06,5/31/2022 0:06,9.3,2.834639909,,,15,58.48
5/31/2022,0:12,5/31/2022 0:12,9.37,2.855975909,,,15,58.48
5/31/2022,0:15,5/31/2022 0:15,,,,,,
5/31/2022,0:18,5/31/2022 0:18,9.45,2.880359908,,,15.09,58.48
5/31/2022,0:24,5/31/2022 0:24,9.51,2.898647907,,,15.09,58.48
5/31/2022,0:30,5/31/2022 0:30,9.56,2.913887907,,,15.09,58.48
5/31/2022,0:36,5/31/2022 0:36,9.61,2.929127906,,,15.09,58.48
5/31/2022,0:42,5/31/2022 0:42,9.65,2.941319906,,,15.09,58.48
5/31/2022,0:45,5/31/2022 0:45,,,,,,
5/31/2022,0:48,5/31/2022 0:48,9.7,2.956559905,,,15.09,58.48
5/31/2022,0:54,5/31/2022 0:54,9.75,2.971799905,,,15.09,58.65
5/31/2022,1:00,5/31/2022 1:00,9.81,2.990087904,,,15.09,58.65
5/31/2022,1:06,5/31/2022 1:06,9.82,2.993135904,,,15.09,58.65
5/31/2022,1:12,5/31/2022 1:12,9.83,2.996183904,,,15.19,58.65
5/31/2022,1:15,5/31/2022 1:15,,,,,,
5/31/2022,1:18,5/31/2022 1:18,9.8,2.987039904,,,15.19,58.65
5/31/2022,1:24,5/31/2022 1:24,9.79,2.983991905,,,15.19,58.65
5/31/2022,1:30,5/31/2022 1:30,9.77,2.977895905,,,15.19,58.65
5/31/2022,1:36,5/31/2022 1:36,9.76,2.974847905,,,15.19,58.65
5/31/2022,1:42,5/31/2022 1:42,9.73,2.965703905,,,15.19,58.65
5/31/2022,1:45,5/31/2022 1:45,,,,,,
5/31/2022,1:48,5/31/2022 1:48,9.66,2.944367906,,,15.19,58.65
5/31/2022,1:54,5/31/2022 1:54,9.61,2.929127906,,,15.19,58.65
5/31/2022,2:00,5/31/2022 2:00,9.55,2.910839907,,,15.19,58.65
5/31/2022,2:06,5/31/2022 2:06,9.47,2.886455908,,,15.19,58.82
5/31/2022,2:12,5/31/2022 2:12,9.39,2.862071908,,,15.19,58.82
5/31/2022,2:15,5/31/2022 2:15,,,,,,
5/31/2022,2:18,5/31/2022 2:18,9.32,2.840735909,,,15.19,58.82
5/31/2022,2:24,5/31/2022 2:24,9.27,2.82549591,,,15.19,58.82
5/31/2022,2:30,5/31/2022 2:30,9.16,2.791967911,,,15.19,58.82
5/31/2022,2:36,5/31/2022 2:36,9.05,2.758439912,,,15.19,58.82
5/31/2022,2:42,5/31/2022 2:42,8.95,2.727959913,,,15.28,58.82
5/31/2022,2:45,5/31/2022 2:45,,,,,,
5/31/2022,2:48,5/31/2022 2:48,8.82,2.688335914,,,15.28,58.82
5/31/2022,2:54,5/31/2022 2:54,8.67,2.642615915,,,15.28,58.99
5/31/2022,3:00,5/31/2022 3:00,8.52,2.596895917,,,15.28,58.99
5/31/2022,3:06,5/31/2022 3:06,8.41,2.563367918,,,15.28,58.99
5/31/2022,3:12,5/31/2022 3:12,8.28,2.523743919,,,15.28,58.99
5/31/2022,3:15,5/31/2022 3:15,,,,,,
5/31/2022,3:18,5/31/2022 3:18,8.13,2.478023921,,,15.28,58.99
5/31/2022,3:24,5/31/2022 3:24,7.99,2.435351922,,,15.28,58.99
5/31/2022,3:30,5/31/2022 3:30,7.85,2.392679923,,,15.28,59.16
5/31/2022,3:36,5/31/2022 3:36,7.7,2.346959925,,,15.28,59.16
5/31/2022,3:42,5/31/2022 3:42,7.54,2.298191926,,,15.28,59.16
5/31/2022,3:45,5/31/2022 3:45,,,,,,
5/31/2022,3:48,5/31/2022 3:48,7.4,2.255519928,,,15.19,59.16
5/31/2022,3:54,5/31/2022 3:54,7.22,2.20065593,,,15.19,59.16
5/31/2022,4:00,5/31/2022 4:00,7.04,2.145791931,,,15.19,59.16
5/31/2022,4:06,5/31/2022 4:06,6.86,2.090927933,,,15.19,59.16
5/31/2022,4:12,5/31/2022 4:12,6.71,2.045207935,,,15.19,59.16
5/31/2022,4:15,5/31/2022 4:15,,,,,,
5/31/2022,4:18,5/31/2022 4:18,6.57,2.002535936,,,15.19,59.16
5/31/2022,4:24,5/31/2022 4:24,6.43,1.959863937,,,15.19,59.16
5/31/2022,4:30,5/31/2022 4:30,6.27,1.911095939,,,15.09,59.16
5/31/2022,4:36,5/31/2022 4:36,6.11,1.86232794,,,14.13,58.99
5/31/2022,4:42,5/31/2022 4:42,5.92,1.804415942,,,13.56,58.82
5/31/2022,4:45,5/31/2022 4:45,,,,,,
5/31/2022,4:48,5/31/2022 4:48,5.73,1.746503944,,,13.37,58.65
5/31/2022,4:54,5/31/2022 4:54,5.57,1.697735946,,,13.27,58.3
5/31/2022,5:00,5/31/2022 5:00,5.43,1.655063947,,,13.27,57.79
5/31/2022,5:06,5/31/2022 5:06,5.29,1.612391948,,,13.08,57.27
5/31/2022,5:12,5/31/2022 5:12,5.13,1.56362395,,,13.08,57.1
5/31/2022,5:15,5/31/2022 5:15,,,,,,
5/31/2022,5:18,5/31/2022 5:18,4.97,1.514855952,,,13.08,56.58
5/31/2022,5:24,5/31/2022 5:24,4.78,1.456943953,,,13.17,56.58
5/31/2022,5:30,5/31/2022 5:30,4.6,1.402079955,,,13.17,56.23
5/31/2022,5:36,5/31/2022 5:36,4.48,1.365503956,,,13.17,55.88
5/31/2022,5:42,5/31/2022 5:42,4.33,1.319783958,,,13.17,55.71
5/31/2022,5:45,5/31/2022 5:45,,,,,,
5/31/2022,5:48,5/31/2022 5:48,4.15,1.26491996,,,13.17,55.54
5/31/2022,5:54,5/31/2022 5:54,3.97,1.210055961,,,13.17,55.54
5/31/2022,6:00,5/31/2022 6:00,3.79,1.155191963,,,13.17,55.54
5/31/2022,6:06,5/31/2022 6:06,3.58,1.091183965,,,13.08,55.54
5/31/2022,6:12,5/31/2022 6:12,3.36,1.024127967,,,13.08,55.36
5/31/2022,6:15,5/31/2022 6:15,,,,,,
5/31/2022,6:18,5/31/2022 6:18,3.14,0.957071969,,,12.98,55.19
5/31/2022,6:24,5/31/2022 6:24,2.92,0.890015972,,,12.98,55.02
5/31/2022,6:30,5/31/2022 6:30,2.73,0.832103973,,,12.88,55.02
5/31/2022,6:36,5/31/2022 6:36,2.51,0.765047976,,,12.88,54.84
5/31/2022,6:42,5/31/2022 6:42,2.35,0.716279977,,,12.79,54.67
5/31/2022,6:45,5/31/2022 6:45,,,,,,
5/31/2022,6:48,5/31/2022 6:48,2.17,0.661415979,,,12.59,54.32
5/31/2022,6:54,5/31/2022 6:54,1.98,0.603503981,,,12.5,54.15
5/31/2022,7:00,5/31/2022 7:00,1.79,0.545591983,,,12.4,53.97
5/31/2022,7:06,5/31/2022 7:06,1.61,0.490727984,,,12.21,53.8
5/31/2022,7:12,5/31/2022 7:12,1.41,0.429767986,,,12.11,53.62
5/31/2022,7:15,5/31/2022 7:15,,,,,,
5/31/2022,7:18,5/31/2022 7:18,1.26,0.384047988,,,12.01,53.45
5/31/2022,7:24,5/31/2022 7:24,1.12,0.341375989,,,12.01,53.27
5/31/2022,7:30,5/31/2022 7:30,0.97,0.295655991,,,11.92,53.27
5/31/2022,7:36,5/31/2022 7:36,0.85,0.259079992,,,11.92,53.27
5/31/2022,7:42,5/31/2022 7:42,0.74,0.225551993,,,11.82,53.1
5/31/2022,7:45,5/31/2022 7:45,,,,,,
5/31/2022,7:48,5/31/2022 7:48,0.66,0.201167994,,,11.82,53.1
5/31/2022,7:54,5/31/2022 7:54,0.59,0.179831994,,,11.82,53.1
5/31/2022,8:00,5/31/2022 8:00,0.51,0.155447995,,,11.72,53.1
5/31/2022,8:06,5/31/2022 8:06,0.47,0.143255995,,,11.72,53.1
5/31/2022,8:12,5/31/2022 8:12,0.43,0.131063996,,,11.82,53.1
5/31/2022,8:15,5/31/2022 8:15,,,,,,
5/31/2022,8:18,5/31/2022 8:18,0.4,0.121919996,,,11.82,53.1
5/31/2022,8:24,5/31/2022 8:24,0.45,0.137159996,,,11.82,53.27
5/31/2022,8:30,5/31/2022 8:30,0.6,0.182879994,,,11.82,53.27
5/31/2022,8:36,5/31/2022 8:36,0.76,0.231647993,,,11.82,53.27
5/31/2022,8:42,5/31/2022 8:42,0.84,0.256031992,,,11.82,53.45
5/31/2022,8:45,5/31/2022 8:45,,,,,,
5/31/2022,8:48,5/31/2022 8:48,0.89,0.271271991,,,11.92,53.45
5/31/2022,8:54,5/31/2022 8:54,0.92,0.280415991,,,12.01,53.45
5/31/2022,9:00,5/31/2022 9:00,1.03,0.31394399,,,12.01,53.62
5/31/2022,9:06,5/31/2022 9:06,1.16,0.353567989,,,12.11,53.62
5/31/2022,9:12,5/31/2022 9:12,1.32,0.402335987,,,12.11,53.8
5/31/2022,9:15,5/31/2022 9:15,,,,,,
5/31/2022,9:18,5/31/2022 9:18,1.43,0.435863986,,,12.11,53.8
5/31/2022,9:24,5/31/2022 9:24,1.55,0.472439985,,,12.21,53.8
5/31/2022,9:30,5/31/2022 9:30,1.63,0.496823984,,,12.21,53.97
5/31/2022,9:36,5/31/2022 9:36,1.78,0.542543983,,,12.3,53.97
5/31/2022,9:42,5/31/2022 9:42,1.92,0.585215981,,,12.3,54.15
5/31/2022,9:45,5/31/2022 9:45,,,,,,
5/31/2022,9:48,5/31/2022 9:48,2,0.60959998,,,12.3,54.15
5/31/2022,9:54,5/31/2022 9:54,2.1,0.64007998,,,12.4,54.32
5/31/2022,10:00,5/31/2022 10:00,2.22,0.676655978,,,12.4,54.32
5/31/2022,10:06,5/31/2022 10:06,2.36,0.719327977,,,12.5,54.5
5/31/2022,10:12,5/31/2022 10:12,2.5,0.761999976,,,12.5,54.5
5/31/2022,10:15,5/31/2022 10:15,,,,,,
5/31/2022,10:18,5/31/2022 10:18,2.69,0.819911974,,,12.5,54.5
5/31/2022,10:24,5/31/2022 10:24,2.82,0.859535972,,,12.5,54.67
5/31/2022,10:30,5/31/2022 10:30,2.93,0.893063971,,,12.5,54.67
5/31/2022,10:36,5/31/2022 10:36,3.06,0.93268797,,,12.59,54.67
5/31/2022,10:42,5/31/2022 10:42,3.18,0.969263969,,,12.59,54.67
5/31/2022,10:45,5/31/2022 10:45,,,,,,
5/31/2022,10:48,5/31/2022 10:48,3.29,1.002791968,,,12.59,54.67
5/31/2022,10:54,5/31/2022 10:54,3.44,1.048511966,,,12.69,54.67
5/31/2022,11:00,5/31/2022 11:00,3.62,1.103375965,,,12.59,54.67
5/31/2022,11:06,5/31/2022 11:06,3.78,1.152143963,,,12.59,54.67
5/31/2022,11:12,5/31/2022 11:12,3.92,1.194815962,,,12.59,54.67
5/31/2022,11:15,5/31/2022 11:15,,,,,,
5/31/2022,11:18,5/31/2022 11:18,4.02,1.225295961,,,12.59,54.67
5/31/2022,11:24,5/31/2022 11:24,4.14,1.26187196,,,12.59,54.67
5/31/2022,11:30,5/31/2022 11:30,4.25,1.295399959,,,12.59,54.67
5/31/2022,11:36,5/31/2022 11:36,4.38,1.335023957,,,12.59,54.67
5/31/2022,11:42,5/31/2022 11:42,4.52,1.377695956,,,12.69,54.67
5/31/2022,11:45,5/31/2022 11:45,,,,,,
5/31/2022,11:48,5/31/2022 11:48,4.67,1.423415954,,,12.69,54.67
5/31/2022,11:54,5/31/2022 11:54,4.83,1.472183953,,,12.69,54.84
5/31/2022,12:00,5/31/2022 12:00,4.98,1.517903951,,,12.69,54.84
5/31/2022,12:06,5/31/2022 12:06,5.11,1.55752795,,,12.79,54.84
5/31/2022,12:12,5/31/2022 12:12,5.26,1.603247949,,,12.88,55.02
5/31/2022,12:15,5/31/2022 12:15,,,,,,
5/31/2022,12:18,5/31/2022 12:18,5.41,1.648967947,,,13.27,55.19
5/31/2022,12:24,5/31/2022 12:24,5.57,1.697735946,,,13.65,55.54
5/31/2022,12:30,5/31/2022 12:30,5.73,1.746503944,,,13.94,55.71
5/31/2022,12:36,5/31/2022 12:36,5.89,1.795271943,,,14.13,55.88
5/31/2022,12:42,5/31/2022 12:42,6.06,1.847087941,,,14.33,55.88
5/31/2022,12:45,5/31/2022 12:45,,,,,,
5/31/2022,12:48,5/31/2022 12:48,6.16,1.87756794,,,14.33,55.88
5/31/2022,12:54,5/31/2022 12:54,6.29,1.917191939,,,14.23,55.88
5/31/2022,13:00,5/31/2022 13:00,6.43,1.959863937,,,13.46,55.88
